"Jesse Jackson was ever < portrayed > as Little Black Sambo "" -- which was ignored"	""" You would < have > a point portrayed"	1	if
the one plan is < connected > to the other	connected , it < 's > a master stroke of you - scratch - my - back brilliance in allegiance with his corporate pals .	1	if
you < disagree > with it 's Constitutionality	disagree , you < are > welcome to challenge it in court	1	if
Foot Solutions < is > a franchise	[ is so I can n't really < speak > for them all ] and it is not special for anyone unfortunately ...	2	though
we < want > to stamp out lust	want we can < start > with Congress .	1	if
it did n't < adopt > good economic policies	and that in ' 98 , adopt , the economy would < continue > to be in negative growth	1	if
also the Civil Marriage < occurs > outside the dogma of the specific religious organization	that do n't < recognize > valid Civil Marriages occurs	1	if
20 people were < killed > by a gun	killed , then you < have > a point .	1	if
as they < made > their way toward Baghdad from the area around Karbala	Army forces < rolled > past dozens of dead Iraqi soldiers and bombed - out hulks of Iraqi military equipment made .	3	as
so we < look > overly paranoid about some popular book or movie	look - it will < confirm > their suspicions	1	if
I 've < got > a steady job where I 'll likely be employed for a while	but for me , it < makes > more sense than renting got	0	because
the government < owes > me	they < exist > owes	1	if
while i ' m < working > who 'll call me white scum or spit at my feet	You < get > the occasional person working , but you < get > the same hostilities from a minority both ways .	3	while
they < were > part of the Army	that would be < lost > were	1	if
as I < said > at the beginning as an apprentice	said she will be < earning > peanuts ..	3	as
it < has > party politics	Firslty the Chamber , has , is < kept > in balance so it is not as partisan as the commons .	2	although
Sandusky was < exposed > right from the start	Exactly how would it have < hurt > the school or the football program exposed ?	1	if
instead of age we < used > cup and frontal cortex size	used it might < be > fairer system .	1	if
this < sounds > very strange at first	sounds , it actually < provides > remarkable stability for the children .	2	although
the GDP < is > lower	is I do n't really < think > it 's a good idea giving unnecessary aid to emerging economies .	2	although
all else < fails >	fails we can < make > hydrogen out of 4 % sulphuric acid and scrap metal .	1	if
the school < suspect > they are using their EMA for the wrong things	Oh , and suspect , the school / college should < be > able to check online or something to see what has been bought .	1	if
it < became > absent	to it < 's > effect on society became	1	if
you < google > some documentaries on them	google you 'll < be > able to see that they did n't start out that way	1	if
it < 's > too low	's , survival would < be > the issue - even when working full - time - with some carrying two jobs .	1	if
they do n't < believe > government should provide them with free contraception with money confiscated by government guns	Republicans < are > against women 's health believe .	0	because
we < are > pro union / labor	Or have they < convinced > you we are socialists are ?	0	because
you 'll < claim > that the US would have to foresee this years before the events took place	claim you will < need > to address this issue .	1	unless
he was < using > contraception	he did n't < want > a baby using	0	because
you can < bring > it to the attention of the appropriate professionals	that might < be > saveable bring	1	if
you < have > other finance with the same provider like a mortgage	but even with an unsecured loan have they can < choose > to come after your house / assets if you default on the loan	1	if
Libya < enjoys > remarkable levels of sunshine all year long	that than Libya should logically < give > priority to solar energy enjoys	0	because
the earliest I can remember < is > around the time I was in Kindergarten	I may < have > a terrible memory is	0	because
"you < search > the internet for "" dry mouth and multivitamin """	"search you < get > this idiot named "" Jade M "" on Google answers that replies that it is "" not likely "" that a multivitamin is causing this dryness of nearly every cell in the body ."	1	if
North Korea < continues > to ignore global concern over the country 's nuclear weapons program	South Korea will < cease > support continues .	1	if
I < was > so terrified	where the animal had been < standing > , was	0	because
the Left < is > correct	In fact , is , rich people < are > less likely to use government services such as state education , healthcare etc .	1	if
the Mosuo do n't < want > you or your organization 's help	want , I < am > sure they are quite capable of telling you to get lost .	1	if
we eventually < allowed > the Emperor to remain as a figure head in Japan	that allowed we should not have < dropped > the bombs	0	because
they < look > like they care about others	that look , we will < give > them more power , and sadly we comply	1	if
they are < enforced >	But laws only < have > meaning enforced .	1	if
the government < pays > for them to live their life	who does not < work > pays	0	because
the person < linked > to sending them	How did they < find > the bombs in the first place linked was a fake ?	1	if
  you < confiscate > Exxon Mobil 's profits	confiscate , you < reduce > the capital available to the world 's largest oil company to invest in more exploratory drilling , new oil wells , new pipelines , new refineries , etc .	1	if
you < have > a problem with the slaughter of animals	have , you should < be > vegetarian and disapprove of all slaughter , which I assume you are .	1	if
the submarines are not < built > by Taiwan	that built then the cost of the eight subs will < be > NT $ 100 billion less than the original plan of NT $ 400 billion	1	if
they < pulled > the ads because no one was watching the show	pulled , then it < 's > a sensible business decision .	1	if
he did n't < believe > your conspiracies	And how much would those credentials < mean > believe ?	1	if
"they are just to be "" < asked > """	asked , then it < sounds > like a great deal .	1	if
the Russians really < want > to seriously take China as their arch enemy	want , they should < strive > to construct the Far East .	1	if
Obama ever < got > to appoint a liberal inflationist Fed Chairman	God < help > us all got .	1	if
we do n't < give > up our freedom	we 'll < lose > our freedom give	1	if
they could n't < get > enough to eat	A whole family < died > when I was there in the summer get .	0	because
I could < compose > rants like this while high	Seriously , compose , I < need > to get in on dat s	1	if
its United Nations voting record < is > an indication	Canada , at times , could < be > an awkward OAS partner for the U.S. is .	1	if
those < were > the formal reasons	I < am > not sure were but members of the commission have been interviewed today by various outlets	1	if
she did not < perjure > herself	that perjure he would < fire > her and ensure she lost her pension	1	if
a rumor on the Internet < alleged > he had donated one million U.S. dollars for disaster relief of Hurricane Katrina in 2005	after he < announced > his donation of RMB two million yuan alleged	0	because
you really < cared >	cared you would < do > more than just pay your taxes and look to your government for a solution every time disaster strikes .	1	if
it < invades > China with all its strength	There < is > no menace from the rear invades .	1	if
a crime is < committed >	A bunch of foreign looking folk all in one place only < gets > coverage committed .	1	if
it < has > a compilation from MAGIC that tells a different story from the Trumanesque Romanticism of using the bombs	""" I < posted > that link has . """	0	because
you < claimed > to be respectful and decent	claimed , why would you < thumb > your nose at familes of survivors who asked to to build your mosque elsewhere ?	1	if
someone < wants > to look for reasons they are being held back for what ever reason they have in their heads	And wants , they will always < find > justification no matter what .	1	if
you < have > evidence that he assaults his own kids	have , I 'd be < considering > a chold protection notification .	1	if
that rate < doubled >	doubled would he < continue > the same economic activity ?	1	if
you will be < considered > a reservist	Once we are done with you the retirement checks will n't < start > again until your 65 considered .	0	since
a couple is Civilly < Married > for a prescribed number of years and one or both have been working adults and paid into Social Security , then upon retirement age	Under the law , Married if one of the spouses had died then the surviving spouse can < draw > Social Security based on the deceased spouses contribution if it is higher than their own in recognition of the family support entailed in Civil Marriage .	1	if
it will < be > a past student carrying out the procedure to save your life	all of you who have branded students thugs never ever < need > a life saving operation be	0	because
they < are > part of the Bilderburg global conspiracy	that people < are > never dishonest < are >	1	unless
your anxiety levels would < increase > for a duration	increase , they will gradualy < decrease > so hopefully	2	even-though
there < is > no improvement in access to information technology	that the world 's poor may be further < marginalized > is	1	if
she < refused > to drink with a guest as arranged by the company and has to switch to work as a lawyer 's assistant instead to make ends meet	that Hsu Yuki has been < forced > out refused	0	because
you < have > to go to the library to use the computer	have , maybe you should < do > some research on the houses history , who built it and lived there , and any mysterious circumstances .	1	if
Senator Clinton or Obama < become > our next president	that become it will < continue >	1	if
the developer < are > determined to infringe on our rights and interests	are , we will surely < unite > as one to defend our legitimate rights and interests !	1	if
it < is > low on multiculturalism and cultural Marxism	that I < like > Switzerland is	0	because
i < went > on the sunbeds	whether i would < burn > went	1	if
fires < came > within a few hundred yards of homes	No houses were < destroyed > , came	2	though
as I was < walking > past	The day before some chavvy looking bloke < comes > out of a store walking and nods his head at me like we know each other	3	as
there < was > so much employment opportunity - not the other way around	Minimum wage was < increased > was .	0	because
she did n't < vote > the way he wanted her to , yet he was never punished for it	"that Glenn Beck < called > Senator Mary Landrieu a "" Prostitute "" and a "" Whore "" , vote"	0	because
they < belong > to that race -- which excludes me from the category	who < dislikes > all members of a specific race belong	0	because
the left is now < trying > everything to connect contraception with the notion that it 's somehow a HEA LTH issue	yet they really do n't < want > government out of the bedroom trying	0	because
you 'd < like > to	like , we can < start > a new thread on him .	1	if
a Republican < wins > in November	wins the cycle will < repeat > itself .	1	if
Once we < have > our missiles	have we can < announce > that we are joining you in the non - aligned movement , transport weapons grade uranium between us openly and generally ignore all the complaints it would generate and other peoples wars , just like you do now .	3	once
it 'll < mean > even bigger profits for them	and the other big bad oil companies will < follow > suit mean	0	because
they < get > piss so what	If the crazy preac hers < burns > a few Muslim books get	1	if
we < fail > to withdraw	And fail , that will < be > our fate also .	1	if
you < help > the other person get up but she does not appreciate it and even pushes you	< help > , then you should not < help > her anymore .	1	if
no one had < told > them they could n't do it , like your examples	It < was > n't just a right told .	0	because
we do not < create > a successful democracy in Iraq	Iran and Russia will < be > the next war along with Chavez create .	1	if
they < feel > it is not cost effective for your son to be worth a couple extra hundred dollars	because the government < is > too cheap to provide it feel	0	because
you ALWAYS < abstain > from voting for banning	but it would n't < be > a big deal abstain	1	if
the blast < is > big enough	is , it can < kill > even an MBT .	1	if
they did < win > the WH and both Houses of Congress	win , they 're not < going > to have a filibuster proof Senate , and that means working together with the Dems .	1	even-if
you < live > in a village like manchester , anywhere in the south west of england , or anywhere as a matter of fact in the rest of the UK	but to be honest live , all you will find < are > whites , but in london you will find ethnic people	1	if
only a small minority British citizens < want > the brutal slaughter of animals in the manner of Halal	but want , why should we < have > to just put up with it	1	if
you < 're > 25 years old	're you should be < working > , you should n't have to depend on welfare to get you through life , however democrats have no problem handing money out to perfectly healthy 25 - year - olds with 15 kids just as long as they vote democrat and of course if that 25 - year - old wants to keep her benefits she better vote democrat ..	1	if
my beloved Spurs are < playing >	Sorry , but ALL football < is > boring playing !	1	unless
he < lost >	he would < retire > lost	1	if
he could n't < see > it clearly through the branches	he < knows > it was n't a bear , see	2	even-though
you 're < looking > for precedent	but looking I can < help > you	1	if
I < agree > with you , because our priorities should be focused on those which are the most detrimental	all religion < plays > a negative role , agree	2	even-though
a tear down < occurs >	Due to the age of the home and the extensive remodeling that has occured before I got there , nothing can be < determined > from the attic or the roof portion in that particular section occurs .	1	unless
as relief < gives > way to recovery	In the longer term , a gradual transition from general food distributions to food - and cash - for - work activities is < planned > , gives .	3	as
ahmadinejad did < say > this	say , does he < have > any info as to what is gon na go down ?	1	if
I never < sent > a form in	I < had > no insurance sent	0	because
while suspicions < grow > that another Egyptian , Seif al - Adel , may have been behind the bombings in Saudi Arabia	A purported Ayman al - Zawahiri recording < called > for more suicide attacks , highlighting again the role of Egyptians in al - Qaeda , grow .	3	while
this debacle of a brief < represented > the president 's views	"represented , I 'd boycott too , "" Tobias < said > in an e - mail ."	1	if
I < trust > Newt	I < like > Newt trust .	0	because
"the Palestinian leadership < takes > "" tangible steps to deal with infrastructures of terror"	it is < freezing > diplomatic relations with the Palestinian Authority takes	1	unless
you were < being > honest which you are n't	being , , you would < use > the average and 1 standard deviation , which would get you a range of 16.4 % - 19 % .	1	if
you < know > to ask for it	And in Wisconsin , you can < get > a free photo ID from the Department of Motor Vehicles -- know .	1	if
"you < think > "" we 're broke """	And , think , you have n't been < paying > attention .	1	if
anyone < earns > x dollars	but earns , they are < paying > a certain percentage	1	if
he ' < defends > ' himself by downplaying the blatant sexual assault aspect of his behaviour	By Sandusky 's own admission , this stuff has been < going > on for years defends .	2	although
you < 're > stuck in your village	< 're > , you < 're > SOL .	1	if
while our justice system has < become > ever more lenient toward the rich and powerful	that < become > , it 's has also < become > increasingly merciless to the poor and the middle class	3	while
they are < trying > to prove a point or something	so why would a gay couple < want > to wed there , trying ?	1	unless
the Taliban militia 's enforced ban on opium poppies < decreased > Afghan production by 90 percent	Myanmar < beat > Afghanistan decreased .	0	because
one is < supposed > to stand watch while the other eats	I < am > not sure what the purpose is when they are foraging for plant foodstuffs , supposed .	1	unless
it 's < required >	required , the funds < need > to be charged to the student regardless of what school they 're in , what classes they take , etc .	0	since
the microwaves can < make > hydrogen , do home or industrial heating , power an aircraft in flight , or other	except we < have > an energy conversion to get the microwaves , and another conversion at the receiving end , make	1	unless
it is “ < phrased > so as to invite negotiation ”	phrased he < saw > risks of prolonging the war or a “ compromise peace	1	if
the people 's police at 110 whom I looked forward to still had not < arrived > yet	However , I < was > also at the verge of collapse arrived .	0	because
either there < is > profit	the West does not < care > about pollution is	1	unless
you < earn > 20 K $ a year	that where you can n't < go > earn	1	if
you < claim > carers allowance for someone	claim then an official must < check > you are actually caring for the person ?	1	if
as the International Atomic Energy Agency was < investigating > a vast black market in nuclear equipment and technology	Resolution 1540 was < introduced > investigating .	3	as
Joe < wanted > him	so why did n't Tom < get > the job wanted ?	1	if
that < makes > sense	but she < gets > a kick out of pleasuring people , makes .	1	if
Once it < has > it s hands in health insurance	has , the entire idea of coverage for medical expenses < is > doomed to end up a failure and in the laps of taxpayers down the line ie our great grandchildren .	3	once
you < know > yourself and the enemy well	You can only < fight > a hundred wars without defeat know .	1	only-if
"while libertarianism < attracts > people who want to be "" free """	So < attracts > it also < attracts > cheap assholes who do n't want to pay their fair share .	3	while
it could be < fought > properly	I for the war , still < am > fought , but it can n't be .	1	if
the Investment Commission < approved > the deal	Both companies would next < seek > a strategic partnership approved .	1	if
no federal court has < afforded > an enemy combatant the kind of constitutional protections Padilla seeks in this case	that afforded , there < was > no violation of Padilla ’s clearly established constitutional rights	0	because
Congress is < going > to be spending money on birth control regardless of whether or not you think they should	And going , then these clinics should < get > that birth control money , too .	1	if
you guys were < riding > with us up here in First Class rather than back there in steerage	riding , you 'd < take > advantage of your status too .	1	if
studies of the World Health Organization < showed > that for large - scale production the fair price including a considerable margin of profit should range from 480 to 540 U.S. dollars per patient per year	that this price is < considered > exorbitant showed	0	because
they < exist > in samples from Iraq	that the UN 's nuclear agency could < detect > infinitesimal amounts of radiation from weapons programs exist	1	if
I ever < fell > pregnant	that I would < seek > an abortion fell	1	if
they do n't < know > what the devastation was in our area	about how out of state relatives < are > unconcerned know	0	because
she < shouts > at me	I can n't < do > work at home , shouts .	0	because
they 're < moving > slower	and moving then I < pass > cautiously under rule 163	1	if
as the plane < lurched > and tipped over	During the Sioux City crash , Lori Michaelson of Cincinnati < lost > her grip on her baby lurched .	3	as
he < puts > himself forward for the new EU presidency	The British government will < give > their full support to Tony Blair puts	1	if
we < get > the hell out of everybody 's private business	get we willl < be > the better for it .	1	if
he really < thinks > that I cherry pick my points , Panzade	thinks , why it < is > easy for a professor	1	if
I hav n't < finished > it	And finished , I can < say > it is a decent book .	2	although
I < know > for a couple of them	know , they < received > quite a decent inheritance , others are quite into debts , and others have remortgage their house many time	2	although
we do not < pay > on time	pay , the hospital will < stop > supplying medications .	1	if
especially they < move > in armored convoys protected by choppers	In the field , US troops < are > a hard kill , move .	0	because
Australia < asked > for finished nuclear weapons and missiles	your government 's reaction would < be > asked	1	if
he does n't < listen >	and , listen , some of them < are > ready to make him	1	if
China < suffered > so much from foreign invasions	that suffered it < understands > the value of peace	0	because
we < fight > with one hand tied behind our backs	"We will never < win > the battle fight . """	1	if
as you < do >	a lot more people < feel > the same way do , but medicate themselves by using friends	3	as
the current generation had < fought > in that war	that fought , we would have < lost >	1	if
i < am > unsuccessful	am i 'd < get > other family members to help and ultimately if they still refuse to listen -- i 'd leave them to their own accord and let them do what they belive is right or wrong .	1	if
you < catch > something because you put is some place you should not have	If your Dick < falls > off catch	0	because
the water < continued > to rise	10,000 residents of four villages in the area < were > on standby for evacuation continued	1	if
the U.S. < drops > its hostile policy toward the DPRK	that the denuclearization of the Korean Peninsula would only < remain > as a daydream drops	1	unless
global warming and Al Gore 's position < support > China	support , does that < mean > the oil industry and George W Bush 's position of financial gain through that industry support Saudi Arabia ?	1	if
whites < want > to play there by themselves	want , whites should also < build > it by themselves .	1	if
As I < write >	write , Clegg himself has not < spoken > .	3	as
I < went > around taxing people	went , I would be < arrested > for robbery or extortion .	1	if
as it < went > down Regent Street	"People who spilled over from the "" protest "" < attacked > their car went ."	3	as
we can < avoid > separating	costs < are > lower avoid	1	if
"the central state authorities < are > to stop the "" three types of consumption on public funds"	"are , "" they must < dare > to do what they mean ."	1	if
Madison / Dane County did n't < get > in on this one early on ... if for no other reason than to protect our crazy liberal reputation	It would < be > a shame get .	1	if
Russia and Japan could < overcome > previous disputes	that Russia , Japan , and the international community would < benefit > from improved bilateral relations overcome	1	if
you < see > a man raping a child in the shower	even once what to < do > see	1	if
I < 'm > not sure she has one	if you 're not < hearing > wild applause from her community , 'm	0	because
that of that I should < become > a social outcast	it hardly < seems > fair become	0	because
i do n't automatically < dance > with glee at a condemnation of European politicians	i just did n't < focus > on it the way you have , dance	0	since
we < attacked > McCain for living the high life	As for the private school deal attacked , he < had > to put it back on obama for sending his kids to private school	0	since
you < have > other finance with the same provider like a mortgage	but even with an unsecured loan have they can < choose > to come after your house / assets if you default on the loan	1	if
they < contract > to work there for a while	where employees can < get > their education for free contract	1	if
they < are > an immigrant	if you < made > an unjust distinction of someone are	0	because
we < have > a chance to help people fight for democracy and not be brutally crushed	but have then we should < do > something	1	if
it < rains >	The game will be < canceled > rains .	1	if
once your ' special rate product ' < ends >	Then , ends , you < go > onto SVR , with no overpayment restrictions .	3	once
something < passes > by the tiniest fraction of a percent needed	passes then everyone and everything else can be < ignored >	1	if
Giffords < is > unable to recover fully before the next election	is , I < think > it would make sense that her second - in - command , or whomever has been most instrumental in the work that her office has been doing since the injury , goes ahead and runs in her place .	1	if
portfolio managers can < vary > maturities and go after the highest rates	Typically , money - fund yields < beat > comparable short - term investments vary .	0	because
he could < see > this place	that John would < go > nuts see	1	if
you < know >	know then you should have < stated > what they were and proven them wrong .	1	if
whilst utility bills < rise > and < rise >	which < wastes > millions of gallons of water every day , rise	3	whilst
noone < needs > a welder	needs the special skill will n't < make > you anything .	1	if
Ukraine < stops > attacking the official website of the Eurasian youth group	that President Viktor Yushchenko 's official website will not < work > stops	1	unless
you < build > where the need is already acute	build , then the claim < is > you can n't pave your way out of congestion .	1	if
as it is < written >	"if no change in public option and abortion funding , "" or Mary Landrieu , "" I will not < vote > for this written"	3	as
"we < are > to prevent the "" three types of consumption on public funds"	"are , "" we must first "" < block > "" the officials ' mouths ,"	1	if
as I < grow > up	I 'm < doubting > grow	3	as
Obama ever < got > to appoint a liberal inflationist Fed Chairman	God < help > us all got .	1	if
they were < expected > to be responsible for all the disaster cleanup	expected they would have < gone > bankrupt .	1	if
you were < sitting > on top of the plants ’ chimney when they were venting	sitting , you should probably < give > up smoking to return to your former life expectancy .	1	if
you < want >	they are < lying > want	1	if
she should n't < have > to	have , why do you < think > she has to get involved ?	2	although
I < used > nc45	I would < look > ghostly used	1	if
"they < create > "" all these jobs """	Cause it seems that create , they are somehow < entitled > to a free pass .	0	because
you could < prove > it	where , prove , you could actually < get > people locked up for	1	if
MSN < had > that function	and had , others < needed > to sign on to MSN before they could reply	2	even-though
I < 'm > really confused by this	I must be < missing > something 'm	0	because
I < am > not mistaken	But am we < protect > far more interests and humanitarian aid is included in the DOD budget .	1	if
the cost of living < is > so outragreously high in those places	is , I was < stationed > at Vandenberg Air Force Base in Santa Barbara country and everyone who was n't an E - 7 or above was struggling like hell to make ends meet	0	because
as you < begin > to feel better	and hopefully it will < pass > begin	3	as
people really do < start > making different choices	start , it 's < going > to be fun to watch real estate prices .	1	if
Karzai has < said > drug production is 1 of the most important issues for Afghanistan to tackle	The fact that President Hamid Karzai has not appointed a counternarcotics minister to replace the minister who resigned in July 2008 < indicates > the priority given to drug production said .	2	even-though
you < are > willing to pump it up yourself	You can < get > them a bit cheaper are .	1	if
bodies are < believed > to remain buried under the mounds of rubble throughout Port - au - Prince	The Haitian government 's death toll for the quake < is > more than 222,500 , believed .	2	though
as the Second Intifada < began >	However , began , Barghouti < became > increasingly popular as a leader of the Fatah Tanzim militia .	3	as
especially the $ 5000 < makes > your house the most expensive in the neighborhood	You could < get > less than nothing for your $ 5000 + worth of solar panels makes .	1	if
I < did > n’t	I ’m < making > this blog did	0	because
they < were > close at that point	whereas were you 'd < think > Paterno would do and say a lot more at Sandusky 's going away party	1	if
as he < brought > a count of the dead to the provincial capital Banda Aceh aboard an American Seahawk helicopter	a regional councilor < said > brought .	3	as
people < need > help	need charity and local gov'ts < are > n't enough and just tax everyone else to pay for it	1	if
the developer can not < give > us owners a minimum of three hours on the day of Great Cold in accordance with the national requirement , which has ensured it s best interests	< give > , how can it < give > a reasonable and fair explanation to the society , the vast community of netizens and the masses ?	1	even-if
they can be < reprocessed > to recover plutonium for nuclear weapons	the over 8000 < spent > fuel rods reprocessed	0	because
some Christian < goes > postal in some small town in America	Using that logic , goes , we 'll < demolish > the church ....	1	if
I < know > I could never count on them for help	these tards are never < witness > to any kind of crime or assault on my person , know	0	because
once something becomes < known >	that known it < was > never a conspiracy anyway	3	once
someone < did > that to me	I would < have > the same compassion did	1	if
he < 's > a couple of year older than me	's , he can < act > really immature , aggressive , and violent at time .	2	although
we do n't even < know > what the initial charges are	but we do n't < know > actually precisely < know >	0	because
highly enriched uranium or plutonium were < used >	Traces < are > always visible used .	1	if
military rulers of Haiti had < refused > to meet with his special envoy	that , the peace effort by the UN trying to persuade the Haitian military government to step down had already < failed > refused	0	because
too many people < die >	We < need > water die , , ,	0	because
they do < offer > this service	- I must < confess > offer	1	if
they < divorce >	divorce , I < think > they deserve at least some money as compensation for what they gave up and to help them get back on their feet .	1	if
there < are > definitely thousands of families with no place to go	The military operation will undoubtly < aggravate > the humanitarian situation inside the city are .	0	since
I < were > to witness a man anally raping a 10 - year - old	were , I 'm not < walking > away from that .	1	if
  you < tax > oil industry profits	tax , you also < reduce > the incentive for owners of outside capital to invest in new capacity .	1	if
Pakistan can n't be < trusted > to deal with the Al - Qaeda / Taliban operatives in their country via their legal system	The attacks are < going > on in Pakistan trusted .	0	because
you < respect > women , yourself , or your marriage	You do nt < cheat > on your wife respect .	1	if
the country < needs > me	needs , I 'll be < compelled > by my sense of righteousness	1	if
you ca nt < feed >	feed you < have > no business having one	1	if
you < make > a tiny effort	you can < get > perfectly good American apple juice and cider make	1	if
the child never < belonged > to the father to begin with	There < 's > no fighting over custody of the child , belonged .	0	because
it < borrows > to stay afloat	it will ultimately < fail > with even MORE debt borrows	1	if
while they < sat > in the gallery in courtrooms with the intent of intimidating witnesses	that they were being < worn > by gang members sat	3	while
as the U.S. < threatens > war against Iraq	Political tensions are < increasing > threatens .	3	as
they do n't < float > on water	when your own nation was < burning > people on the stake float	0	because
you have n't < voted > during the nominees	but voted you will < have > to register and donate to the MAMAs	1	if
as you would n't < expect > a Scottish person to say that they were from the UK	for him to < say > that , expect	3	as
Once you < hit > the general election	hit , the truth will < come > out .	3	once
the ratings < were > lower than I wanted them to be for a time slot my commercial would air	However , I personally would not have < pulled > the ad 's were .	1	unless
as OO 's < used > to think we were the Catholic Church	We used , but today , the fourth and fifth councils held at Ephesus are not < considered > ecumenical , since the EO counterparts also held Orthodox faith in their last four councils .	3	as
you < do > n't	as if you < have > a magical crystal ball do	0	because
I < want > to see individuals once again free enough from government oppresion that they can choose to come together in collective effort	I strongly < support > libertarian political actions want .	0	because
Australia < is > not careful	and that is then Australia will be < harmed >	1	if
he was < taken > to the hospital	taken , his pupils were already < dilated > .	3	by-the-time
the sun < shines >	shines , we 'll < go > to the beach ; otherwise we will stay at home .	1	if
WW3 does < break > out	break , we < know > we can go to Greenland or Egypt	1	if
one of them < strives > to protect it / invest in it	and therefore there < is > a difference between the two parties strives	0	because
her former gymnast husband is < wracked > with arthritis	but Nadia Comenechi , the famous Romanian gymnast , < has > no health problems from her gymnastics days wracked	2	though
you < have > like one other friend go out with them	So i < think > have , maybe get a job or hobby and meet new people	1	if
as they are < replaced > by robots	they will be really < screwed > in the next 20 - 50 years replaced	3	as
as I < write > this	and I 'm literally < crying > write .	3	as
the rate was < attached > to the person	attached , you could < earn > a million dollars this year , pay X percentage of taxes and next year	1	if
Obama < cut > spending for the ___bomber	"of "" You < lost > your job at Boeing cut"	0	because
it < were > a matter of him vs someone equally intelligent and less of a cad	were I would gleefully < go > for the other option .	1	if
they could not < cope > with a large volume of project tasks	"but cope , they were already < cooperating > with some migrant worker units , in other words the familiar "" contracting gangs """	0	since
such services < have > to be provided	**** , have , else people will < suffer > and die .	0	because
the client < stops > paying ,	stops which frequently happens , the clinic , after a diligent search for the client , can < discard > the embryos .	1	if
one 's life is < threatened >	Currently , threatened he / she must < make > sure it is impossible to escape before using deadly force on an attacker .	1	if
this < made > it into the law books or if it was thrown out , so if anyone has any information id like to hear about it	so i do nt < know > made	1	if
as Beck < let > some of his Mormonism into the rally	a great part of the audience < did > a double take let	3	as
I 've < seen > it	but I < believe > now seen	0	because
I < did > n’t	I ’m < making > this blog did	0	because
the opium problem is best < controlled > at the source	where the precursors are < produced > controlled	0	since
the banned religious extremist groups ' publications are suddenly < removed > from the newsstands because the Pakistani Government generally supports the freedom of the press	that the Pakistani government may < have > trouble explaining the Pakistani government 's reasoning removed	1	if
now I < have > Medical Insurance	I < 'm > grateful for this have , I had started a new job , waited my 3 month period , was SUPER excited about insurance ,	0	because
While PA and Israeli officials < talk > of the hudna and whether it is effective or not	talk , the residents of Gush Katif < continue > to live in warlike conditions .	3	while
bin Laden < possesses > the money and supporters necessary to have such an attack executed by others	that bin Laden 's location < was > irrelevant possesses	0	because
new computer models on climate change < are > correct	than scientists have < predicted > are	1	if
THEY < did > it	The fighting men and women < get > the credit did .	0	because
you can < use > data to reconstruct what happened in the past	use , you < have > much more confidence in predictions for the future	1	if
that < were > the case	were , I 'd also < be > willing to bet that Billy would < be > the one using my argument	1	if
the Obama administration really < wants > to move on from the dark Bush era	wants , it will < need > a new commission , backed up by serious law enforcement , to shed light on where every body is buried .	1	if
you < sell > an ounce of marijuana	"But sell you could be < put > away for a long time . """	1	if
"as I < walked > past him and his homeless buddies """	o < said > walked	3	as
you ALWAYS < abstain > from voting for banning	but it would n't < be > a big deal abstain	1	if
as they were being < briefed > by the campus representatives	I < ended > up in a meeting with the new council , briefed , and it was revealed during that meeting that the ousted council had been using funds to lease property off site in secret .	3	as
the cartel is < prevented > from cancelling their health insurance	because people who lose their jobs , can not < keep > the coverage prevented	2	even-though
As he 's < sitting > down	sitting , he < says > , ``	3	as
once the details < were > clear	what had < happened > were	3	once
the Russians < knew > who she was	and she was < pulled > out of Russia knew .	0	because
you would < care > to show that I 'm mistaken	care , I may < reconsider > my opinion .	1	if
something does n't < make > sense	And make , it probably < is > n't true .	1	if
both news would < be > true	be , this would < make > the dark horizon look a little less dark indeed .	1	if
I < were > in AZ - 08	were , I < think > this would be a fair question	1	if
they < know > there are millions of suckers out there who 'll buy it in a heartbeat and profit handsomely FTW	who < roll > out hysterical theories know	0	because
"the Government < claims > they are likely to engage in violent acts in the future because they are alleged to be "" combatants"	"That 's what "" preventive "" < means > : imprisoning people claims . """	0	because
people < want > to integrate	Immigration < is > okay want - but most of them do n't .	1	if
it was < bought > with public funds	"bought , it may be < said > that what they are smoking are not cigarettes but the "" blood and sweat "" of the taxpayers ."	1	if
we < lose >	lose , we can < clean > out those incompetent bureaucrats , and make those trash get out !	1	if
those managers < watch > the market closely	The average maturity for funds open only to institutions , considered by some to be a stronger indicator watch , < reached > a high point for the year -- 33 days .	0	because
while Mr. X . < serves > 10 - 15 years for a crime	you 'll · < get > otherwise , then out on parole , serves he maybe · did n't even commit .	3	while
the government < said > all people of European heritage are free to become British citizens	What said would we < call > them racist ?	1	if
they < hide > wealth as one is not taxed on wealth	but they do not < gain > anything hide .	1	if
he would never < find > those guts	that he would never < do > it find	0	because
they < feel > it is not cost effective for your son to be worth a couple extra hundred dollars	because the government < is > too cheap to provide it feel	0	because
we < blew > up some big Buddhist statues	blew they 'd < love > us	1	if
instead you < reduce > the levels paid by the upper income levels	reduce , those additional dollars will likely not be immediately < spent > , but invested in some productive endeavor .	1	if
they < have > special permission	Er , according to what the security guard said , for the time before everything is officially opened , opened , all , no cars can < enter > have .	1	unless
you can < parse > her words	"parse then LimpBoy 's words < are > equally "" parsible . """	1	if
there < are > further public attacks on Brown	are , [ moreover , ] a delegation of Labour MPs is < said > to be prepared to go to Downing Street this week to demand that Blair quit .	1	if
